x,y,z
3130,85,101.0
3131,78,101.0
3131,85,101.0
3132,80,101.0
3132,87,101.0
3133,80,101.0
3133,87,101.0
3134,80,101.0
3134,87,101.0
3135,80,101.0
3135,87,101.0
3136,80,101.0
3136,87,101.0
3137,80,101.0
3137,87,101.0
3138,90,88.0
3139,87,88.0
3140,85,88.0
3141,78,88.0
3142,75,88.0
3143,73,88.0
3144,73,88.0
3145,73,88.0
3146,75,88.0
3147,78,88.0
3148,78,88.0
3149,80,88.0
3150,82,88.0
3151,80,88.0
3152,80,88.0
3153,78,88.0
3154,78,88.0
3155,78,88.0
3156,90,88.0
3157,87,88.0
3158,85,88.0
3159,78,88.0
3160,75,88.0
3161,73,88.0
3162,73,88.0
3163,73,88.0
3164,75,88.0
3165,78,88.0
3166,78,88.0
3167,80,88.0
3168,82,88.0
3169,80,88.0
3170,80,88.0
3171,78,88.0
3172,78,88.0
3173,78,88.0
3174,90,88.0
3175,87,88.0
3176,85,88.0
3177,78,88.0
3178,75,88.0
3179,73,88.0
3180,73,88.0
3181,73,88.0
3182,75,88.0
3183,78,88.0
3184,78,88.0
3185,80,88.0
3186,82,88.0
3187,80,88.0
3188,80,88.0
3189,78,88.0
3190,78,88.0
3191,78,88.0
3192,90,88.0
3193,87,88.0
3194,85,88.0
3195,78,88.0
3196,75,88.0
3197,73,88.0
3198,73,88.0
3199,73,88.0
3200,75,88.0
3201,78,88.0
3202,78,88.0
3203,80,88.0
3204,82,88.0
3205,80,88.0
3206,80,88.0
3207,78,88.0
3208,78,88.0
3209,78,88.0
3210,71,62.0
3210,75,62.0
3211,74,62.0
3212,74,62.0
3213,71,62.0
3213,75,62.0
3214,74,62.0
3215,74,62.0
3216,71,62.0
3216,75,62.0
3217,74,62.0
3218,74,62.0
3219,71,62.0
3219,75,62.0
3220,74,62.0
3221,74,62.0
3222,71,62.0
3222,75,62.0
3223,74,62.0
3224,74,62.0
3225,71,62.0
3225,75,62.0
3226,74,62.0
3227,74,62.0
3228,71,62.0
3228,72,62.0
3229,74,62.0
3230,74,62.0
3231,71,62.0
3231,72,62.0
3232,74,62.0
3233,74,62.0
3234,71,62.0
3234,72,62.0
3235,74,62.0
3236,74,62.0
3237,71,62.0
3237,72,62.0
3238,74,62.0
3239,74,62.0
3240,71,62.0
3240,72,62.0
3241,74,62.0
3242,74,62.0
3243,71,62.0
3243,72,62.0
3244,74,62.0
3245,74,62.0
3246,78,62.0
3246,85,62.0
3247,78,62.0
3247,85,62.0
3248,76,62.0
3248,83,62.0
3249,73,62.0
3249,80,62.0
3250,73,62.0
3250,80,62.0
3251,73,62.0
3251,80,62.0
3252,71,62.0
3252,78,62.0
3253,71,62.0
3253,78,62.0
3254,71,62.0
3254,78,62.0
3255,71,62.0
3255,78,62.0
3256,71,62.0
3256,78,62.0
3257,71,62.0
3257,78,62.0
3258,71,62.0
3258,78,62.0
3259,71,62.0
3259,78,62.0
3260,73,75.0
3260,80,75.0
3261,76,75.0
3261,83,75.0
3262,76,75.0
3262,83,75.0
3263,76,75.0
3263,83,75.0
3264,78,75.0
3264,85,75.0
3265,78,75.0
3265,85,75.0
3266,76,75.0
3266,83,75.0
3267,73,88.0
3267,80,88.0
3268,73,88.0
3268,80,88.0
3269,73,88.0
3269,80,88.0
3270,76,88.0
3270,83,88.0
3271,76,88.0
3271,83,88.0
3272,76,88.0
3272,83,88.0
3273,76,88.0
3273,83,88.0
3274,76,88.0
3274,83,88.0
3275,76,88.0
3275,83,88.0
3276,78,88.0
3276,85,88.0
3277,78,88.0
3277,85,88.0
3278,78,88.0
3278,85,88.0
3279,78,88.0
3279,85,88.0
3280,78,88.0
3280,85,88.0
3281,78,88.0
3281,85,88.0
3282,78,88.0
3282,85,88.0
3283,78,88.0
3283,85,88.0
3284,83,62.0
3285,80,62.0
3286,80,62.0
3287,80,62.0
3288,78,62.0
3289,78,62.0
3290,80,75.0
3291,83,75.0
3292,83,75.0
3293,83,75.0
3294,80,75.0
3294,85,75.0
3295,80,75.0
3295,85,75.0
3296,83,75.0
3297,80,75.0
3298,80,75.0
3299,80,75.0
3300,78,75.0
3301,78,75.0
3302,80,75.0
3303,83,75.0
3304,83,75.0
3305,83,75.0
3306,80,75.0
3306,85,75.0
3307,80,75.0
3307,85,75.0
3308,83,88.0
3309,80,88.0
3310,80,88.0
3311,80,88.0
3312,78,88.0
3313,78,88.0
3314,80,88.0
3315,83,88.0
3316,83,88.0
3317,83,88.0
3318,85,62.0
3319,85,62.0
3320,83,62.0
3321,80,62.0
3322,80,62.0
3323,80,62.0
3324,78,62.0
3325,78,62.0
3326,80,75.0
3327,83,75.0
3328,83,75.0
3329,83,75.0
3330,80,75.0
3330,85,75.0
3331,80,75.0
3331,85,75.0
3332,83,75.0
3333,80,75.0
3334,80,75.0
3335,80,75.0
3336,78,75.0
3337,78,75.0
3338,80,75.0
3339,83,75.0
3340,83,75.0
3341,83,75.0
3342,80,75.0
3342,85,75.0
3343,80,75.0
3343,85,75.0
3344,83,88.0
3345,80,88.0
3346,80,88.0
3347,80,88.0
3348,78,88.0
3349,78,88.0
3350,80,88.0
3351,83,88.0
3352,83,88.0
3353,83,88.0
3354,85,62.0
3355,85,62.0
3356,83,62.0
3357,80,62.0
3358,80,62.0
3359,80,62.0
3360,78,62.0
3361,78,62.0
3362,80,75.0
3363,83,75.0
3364,83,75.0
3365,83,75.0
3366,80,75.0
3366,85,75.0
3367,80,75.0
3367,85,75.0
3368,83,75.0
3369,80,75.0
3370,80,75.0
3371,80,75.0
3372,78,75.0
3373,78,75.0
3374,80,75.0
3375,83,75.0
3376,83,75.0
3377,83,75.0
3378,80,75.0
3378,85,75.0
3379,80,75.0
3379,85,75.0
3380,83,88.0
3381,80,88.0
3382,80,88.0
3383,80,88.0
3384,78,88.0
3385,78,88.0
3386,80,88.0
3387,83,114.0
3388,73,114.0
3388,83,114.0
3389,73,114.0
3389,83,114.0
3390,73,114.0
3390,85,114.0
3391,73,114.0
3391,85,114.0
3392,73,114.0
3392,85,114.0
3393,73,114.0
3393,85,114.0
3394,73,114.0
3394,85,114.0
3395,73,114.0
3395,85,114.0
3396,73,114.0
3396,85,114.0
3397,73,114.0
3397,85,114.0
3398,73,114.0
3398,85,114.0
3399,73,114.0
3399,85,114.0
3400,71,114.0
3400,73,114.0
3400,85,114.0
3401,71,114.0
3401,73,114.0
3401,85,114.0
3402,71,114.0
3402,83,114.0
3403,71,114.0
3403,83,114.0
3404,71,114.0
3404,83,114.0
3405,71,114.0
3405,83,114.0
3406,71,114.0
3406,83,114.0
3407,71,114.0
3407,83,114.0
3408,71,114.0
3408,83,114.0
3409,71,114.0
3409,83,114.0
3410,71,114.0
3410,83,114.0
3411,71,114.0
3411,83,114.0
3412,68,114.0
3412,71,114.0
3412,83,114.0
3413,68,114.0
3413,71,114.0
3413,83,114.0
3414,68,114.0
3414,80,114.0
3415,68,114.0
3415,80,114.0
3416,68,114.0
3416,80,114.0
3417,68,114.0
3417,80,114.0
3418,68,114.0
3418,80,114.0
3419,68,114.0
3419,80,114.0
3420,68,114.0
3420,80,114.0
3421,68,114.0
3421,80,114.0
3422,68,114.0
3422,80,114.0
3423,68,114.0
3423,80,114.0
3424,68,114.0
3424,80,114.0
3425,68,114.0
3425,80,114.0
3435,68,101.0
3438,66,101.0
3439,66,101.0
3440,66,101.0
3441,66,101.0
3442,66,101.0
3443,66,101.0
3444,66,101.0
3445,66,101.0
3446,66,101.0
3447,66,101.0
3448,66,101.0
3449,66,101.0
3468,61,101.0
3469,61,101.0
3470,61,101.0
3471,61,101.0
3472,61,101.0
3473,61,101.0
3474,61,101.0
3475,61,101.0
3476,61,101.0
3477,61,101.0
3478,61,101.0
3479,61,101.0
3480,59,101.0
3481,59,101.0
3482,59,101.0
3483,59,101.0
3484,59,101.0
3485,59,101.0
3486,59,101.0
3487,59,101.0
3488,59,101.0
3489,59,101.0
3490,59,101.0
3491,59,101.0
3492,56,101.0
3493,56,101.0
3494,56,101.0
3495,56,101.0
3496,56,101.0
3497,56,101.0
3540,61,101.0
3541,61,101.0
3542,61,101.0
3543,61,101.0
3544,61,101.0
3545,61,101.0
3546,61,101.0
3547,61,101.0
3548,61,101.0
3549,61,101.0
3550,61,101.0
3551,61,101.0
3552,59,101.0
3553,59,101.0
3554,59,101.0
3555,59,101.0
3556,59,101.0
3557,59,101.0
3558,59,101.0
3559,59,101.0
3560,59,101.0
3561,59,101.0
3562,59,101.0
3563,59,101.0
3564,56,101.0
3565,56,101.0
3566,56,101.0
3567,56,101.0
3568,56,101.0
3569,56,101.0
3714,58,75.0
3715,58,75.0
3715,60,88.0
3716,58,75.0
3716,60,88.0
3717,58,75.0
3717,60,88.0
3718,58,75.0
3718,60,88.0
3719,58,75.0
3719,60,88.0
3720,58,75.0
3720,60,88.0
3721,58,75.0
3721,60,88.0
3722,58,75.0
3722,60,88.0
3723,58,75.0
3723,60,88.0
3724,58,75.0
3724,60,88.0
3725,58,75.0
3725,60,88.0
3726,63,101.0
3726,67,101.0
3727,63,101.0
3727,67,101.0
3728,63,101.0
3728,67,101.0
3729,63,101.0
3729,67,101.0
3730,63,101.0
3730,67,101.0
3731,63,101.0
3731,67,101.0
3732,63,101.0
3732,67,101.0
3733,63,101.0
3733,67,101.0
3734,63,101.0
3734,67,101.0
3735,63,101.0
3735,67,101.0
3736,63,101.0
3736,67,101.0
3737,63,101.0
3737,67,101.0
3738,63,101.0
3738,67,101.0
3739,63,101.0
3739,67,101.0
3740,63,101.0
3740,67,101.0
3741,63,101.0
3741,67,101.0
3742,63,101.0
3742,67,101.0
3743,63,101.0
3743,67,101.0
3744,63,101.0
3744,67,101.0
3745,63,101.0
3745,67,101.0
3746,63,101.0
3746,67,101.0
3747,63,101.0
3747,67,101.0
3748,63,101.0
3748,67,101.0
3749,63,101.0
3749,67,101.0
3750,63,101.0
3750,67,101.0
3751,63,101.0
3751,67,101.0
3752,63,101.0
3752,67,101.0
3753,63,101.0
3753,67,101.0
3754,63,101.0
3754,67,101.0
3755,63,101.0
3755,67,101.0
3756,63,101.0
3756,67,101.0
3757,63,101.0
3757,67,101.0
3758,63,101.0
3758,67,101.0
3759,63,101.0
3759,67,101.0
3760,63,101.0
3760,67,101.0
3761,63,101.0
3761,67,101.0
3762,63,101.0
3762,67,101.0
3763,63,101.0
3763,67,101.0
3764,63,101.0
3764,67,101.0
3765,63,101.0
3765,67,101.0
3766,63,101.0
3766,67,101.0
3767,63,101.0
3767,67,101.0
3768,63,101.0
3768,67,101.0
3769,63,101.0
3769,67,101.0
3770,63,101.0
3770,67,101.0
3771,63,101.0
3771,67,101.0
3772,63,101.0
3772,67,101.0
3773,63,101.0
3773,67,101.0
3774,63,101.0
3774,67,101.0
3775,63,101.0
3775,67,101.0
3776,63,101.0
3776,67,101.0
3777,63,101.0
3777,67,101.0
3778,63,101.0
3778,67,101.0
3779,63,101.0
3779,67,101.0
3780,63,101.0
3780,67,101.0
3781,63,101.0
3781,67,101.0
3782,63,101.0
3782,67,101.0
3783,63,101.0
3783,67,101.0
3784,63,101.0
3784,67,101.0
3785,63,101.0
3785,67,101.0
3786,63,101.0
3786,67,101.0
3787,63,101.0
3787,67,101.0
3788,63,101.0
3788,67,101.0
3789,63,101.0
3789,67,101.0
3790,63,101.0
3790,67,101.0
3791,63,101.0
3791,67,101.0
3792,63,101.0
3792,67,101.0
3793,63,101.0
3793,67,101.0
3794,63,101.0
3794,67,101.0
3795,63,101.0
3795,67,101.0
3796,63,101.0
3796,67,101.0
3797,63,101.0
3797,67,101.0
3798,63,101.0
3798,67,101.0
3799,63,101.0
3799,67,101.0
3800,63,101.0
3800,67,101.0
3801,63,101.0
3801,67,101.0
3802,63,101.0
3802,67,101.0
3803,63,101.0
3803,67,101.0
3804,63,101.0
3804,67,101.0
3805,63,101.0
3805,67,101.0
3806,63,101.0
3806,67,101.0
3807,63,101.0
3807,67,101.0
3808,63,101.0
3808,67,101.0
3809,63,101.0
3809,67,101.0
3810,58,75.0
3811,60,75.0
3812,60,75.0
3813,60,75.0
3814,60,75.0
3815,60,75.0
3816,60,75.0
3817,60,75.0
3818,60,75.0
3819,60,75.0
3820,60,75.0
3821,60,75.0
3822,63,88.0
3822,67,88.0
3823,63,88.0
3823,67,88.0
3824,63,88.0
3824,67,88.0
3825,63,88.0
3825,67,88.0
3826,63,88.0
3826,67,88.0
3827,63,88.0
3827,67,88.0
3828,63,88.0
3828,67,88.0
3829,63,88.0
3829,67,88.0
3830,63,88.0
3830,67,88.0
3831,63,88.0
3831,67,88.0
3832,63,88.0
3832,67,88.0
3833,63,88.0
3833,67,88.0
3834,63,88.0
3834,67,88.0
3835,63,88.0
3835,67,88.0
3836,63,88.0
3836,67,88.0
3837,63,88.0
3837,67,88.0
3838,63,88.0
3838,67,88.0
3839,63,88.0
3839,67,88.0
3840,63,88.0
3840,67,88.0
3841,63,88.0
3841,67,88.0
3842,63,88.0
3842,67,88.0
3843,63,88.0
3843,67,88.0
3844,63,88.0
3844,67,88.0
3845,63,88.0
3845,67,88.0
3846,67,88.0
3846,70,88.0
3847,67,88.0
3847,70,88.0
3848,67,88.0
3848,70,88.0
3849,67,88.0
3849,72,88.0
3850,67,88.0
3850,72,88.0
3851,67,88.0
3851,72,88.0
3852,67,88.0
3852,72,88.0
3853,67,88.0
3853,72,88.0
3854,67,88.0
3854,72,88.0
3855,63,88.0
3855,67,88.0
3856,63,88.0
3856,67,88.0
3857,63,88.0
3857,67,88.0
3858,65,88.0
3858,70,88.0
3859,65,88.0
3859,70,88.0
3860,65,88.0
3860,70,88.0
3861,62,88.0
3861,65,88.0
3862,62,88.0
3862,65,88.0
3863,62,88.0
3863,65,88.0
3864,62,88.0
3864,65,88.0
3865,62,88.0
3865,65,88.0
3866,62,88.0
3866,67,88.0
3867,62,88.0
3867,67,88.0
3868,62,88.0
3868,67,88.0
3869,62,88.0
3869,67,88.0
3870,58,88.0
3870,62,88.0
3871,58,88.0
3871,62,88.0
3872,58,88.0
3872,62,88.0
3873,58,88.0
3873,63,88.0
3874,58,88.0
3874,63,88.0
3875,58,88.0
3875,63,88.0
3876,58,88.0
3876,63,88.0
3877,58,88.0
3877,63,88.0
3878,58,88.0
3878,63,88.0
3879,55,75.0
3879,58,75.0
3880,55,75.0
3880,58,75.0
3881,55,75.0
3881,58,75.0
3882,55,75.0
3882,60,75.0
3883,55,75.0
3883,60,75.0
3884,55,75.0
3884,60,75.0
3885,55,75.0
3885,60,75.0
3886,55,75.0
3886,60,75.0
3887,55,75.0
3887,60,75.0
3888,55,75.0
3888,60,75.0
3889,55,75.0
3889,60,75.0
3890,55,75.0
3890,60,75.0
3891,55,75.0
3891,60,75.0
3892,55,75.0
3892,60,75.0
3893,55,75.0
3893,60,75.0
3906,55,62.0
3906,60,62.0
3906,63,62.0
3907,55,62.0
3907,60,62.0
3907,63,62.0
3908,55,62.0
3908,60,62.0
3908,63,62.0
3909,55,62.0
3909,60,62.0
3909,63,62.0
3910,55,62.0
3910,60,62.0
3910,63,62.0
3911,55,62.0
3911,60,62.0
3911,63,62.0
3918,57,62.0
3918,63,62.0
3918,67,62.0
3919,57,62.0
3919,63,62.0
3919,67,62.0
3920,57,62.0
3920,63,62.0
3920,67,62.0
3921,57,62.0
3921,63,62.0
3922,57,62.0
3922,63,62.0
3923,57,62.0
3923,63,62.0
3924,57,62.0
3924,63,62.0
3925,57,62.0
3925,63,62.0
3926,60,75.0
3926,67,75.0
3927,60,75.0
3927,67,75.0
3928,60,75.0
3928,67,75.0
3929,60,75.0
3929,67,75.0
3930,63,75.0
3930,69,75.0
3931,63,75.0
3931,69,75.0
3932,63,75.0
3932,69,75.0
3933,60,75.0
3933,67,75.0
3934,60,75.0
3934,67,75.0
3935,60,75.0
3935,67,75.0
3936,60,75.0
3936,67,75.0
3937,60,75.0
3937,67,75.0
3938,60,75.0
3938,67,75.0
3939,63,75.0
3939,69,75.0
3940,63,75.0
3940,69,75.0
3941,63,75.0
3941,69,75.0
3945,64,75.0
3945,69,75.0
3946,64,75.0
3946,69,75.0
3947,64,75.0
3947,69,75.0
3948,64,75.0
3948,69,75.0
3949,64,75.0
3949,69,75.0
3950,61,75.0
3950,67,75.0
3951,61,75.0
3951,67,75.0
3952,61,75.0
3952,67,75.0
3953,61,75.0
3953,67,75.0
3954,63,75.0
3954,69,75.0
3955,63,75.0
3955,69,75.0
3956,63,75.0
3956,69,75.0
3957,60,75.0
3957,67,75.0
3958,60,75.0
3958,67,75.0
3959,60,75.0
3959,67,75.0
3960,60,75.0
3960,67,75.0
3961,60,75.0
3961,67,75.0
3962,60,75.0
3962,67,75.0
3963,63,75.0
3963,69,75.0
3964,63,75.0
3964,69,75.0
3965,63,75.0
3965,69,75.0
3969,64,75.0
3969,69,75.0
3970,64,75.0
3970,69,75.0
3971,64,75.0
3971,69,75.0
3972,64,75.0
3972,69,75.0
3973,64,75.0
3973,69,75.0
3974,61,88.0
3974,67,88.0
3975,61,88.0
3975,67,88.0
3976,61,88.0
3976,67,88.0
3977,61,88.0
3977,67,88.0
3978,70,88.0
3979,70,88.0
3980,70,88.0
3981,66,88.0
3982,66,88.0
3983,66,88.0
3984,66,88.0
3985,66,88.0
3986,66,88.0
3987,70,101.0
3988,70,101.0
3989,70,101.0
3990,73,127.0
3991,73,127.0
3992,73,127.0
3993,73,127.0
3994,73,127.0
3995,73,127.0
3996,73,127.0
3997,73,127.0
3998,73,127.0
3999,73,127.0
4000,73,127.0
4001,73,127.0
4002,73,127.0
4003,73,127.0
4004,73,127.0
4005,75,101.0
4006,75,101.0
4007,75,101.0
4008,75,101.0
4009,75,101.0
4010,75,101.0
4011,72,101.0
4012,72,101.0
4013,72,101.0
4014,73,101.0
4015,73,101.0
4016,73,101.0
4017,70,101.0
4018,70,101.0
4019,70,101.0
4020,70,101.0
4021,70,101.0
4022,72,101.0
4023,72,101.0
4024,72,101.0
4025,72,101.0
4026,68,88.0
4027,68,88.0
4028,68,88.0
4029,70,88.0
4030,70,88.0
4031,70,88.0
4032,70,88.0
4033,70,88.0
4034,70,88.0
4035,66,75.0
4036,66,75.0
4037,66,75.0
4038,68,75.0
4039,68,75.0
4040,68,75.0
4041,65,75.0
4042,65,75.0
4043,65,75.0
4044,65,75.0
4045,65,75.0
4046,66,75.0
4047,66,75.0
4048,66,75.0
4049,66,75.0
4050,63,62.0
4051,63,62.0
4052,63,62.0
4053,60,62.0
4054,60,62.0
4055,60,62.0
4056,60,62.0
4057,60,62.0
4058,60,62.0
4059,63,62.0
4060,63,62.0
4061,63,62.0
4062,60,62.0
4063,60,62.0
4064,60,62.0
4065,63,62.0
4066,63,62.0
4067,63,62.0
4068,63,62.0
4069,63,62.0
4070,60,62.0
4071,60,62.0
4072,60,62.0
4073,60,62.0
4074,60,62.0
4075,60,62.0
4076,60,62.0
4077,60,62.0
4078,60,62.0
4079,60,62.0
4098,77,75.0
4099,77,75.0
4100,77,75.0
4101,74,75.0
4102,74,75.0
4103,74,75.0
4104,74,75.0
4105,74,75.0
4106,74,75.0
4107,77,75.0
4108,77,75.0
4109,77,75.0
4110,74,75.0
4111,74,75.0
4112,74,75.0
4113,77,75.0
4114,77,75.0
4115,77,75.0
4116,77,75.0
4117,77,75.0
4118,77,75.0
4119,74,75.0
4120,74,75.0
4121,74,75.0
4122,77,75.0
4123,77,75.0
4124,77,75.0
4125,74,75.0
4126,74,75.0
4127,74,75.0
4128,74,75.0
4129,74,75.0
4130,74,75.0
4131,77,75.0
4132,77,75.0
4133,77,75.0
4134,74,75.0
4135,74,75.0
4136,74,75.0
4137,77,75.0
4138,77,75.0
4139,77,75.0
4140,77,75.0
4141,77,75.0
4142,77,75.0
4143,74,75.0
4144,74,75.0
4145,74,75.0
4146,77,88.0
4147,77,88.0
4148,77,88.0
4149,74,88.0
4150,74,88.0
4151,74,88.0
4152,74,88.0
4153,74,88.0
4154,74,88.0
4155,77,88.0
4156,77,88.0
4157,77,88.0
4158,74,88.0
4159,74,88.0
4160,74,88.0
4161,77,88.0
4162,77,88.0
4163,77,88.0
4164,77,88.0
4165,77,88.0
4166,77,88.0
4167,74,88.0
4168,74,88.0
4169,74,88.0
4170,77,88.0
4171,77,88.0
4172,77,88.0
4173,74,88.0
4174,74,88.0
4175,74,88.0
4176,74,88.0
4177,74,88.0
4178,74,88.0
4179,77,88.0
4180,77,88.0
4181,77,88.0
4182,74,88.0
4183,74,88.0
4184,74,88.0
4185,77,88.0
4186,77,88.0
4187,77,88.0
4188,77,88.0
4189,77,88.0
4190,77,88.0
4191,74,88.0
4192,74,88.0
4193,74,88.0
4194,86,88.0
4195,86,88.0
4196,86,88.0
4197,83,88.0
4198,83,88.0
4199,83,88.0
4200,83,88.0
4201,83,88.0
4202,83,88.0
4203,86,88.0
4204,86,88.0
4205,86,88.0
4206,83,88.0
4207,83,88.0
4208,83,88.0
4209,86,88.0
4210,86,88.0
4211,86,88.0
4212,86,88.0
4213,86,88.0
4214,86,88.0
4215,83,88.0
4216,83,88.0
4217,83,88.0
4218,86,88.0
4219,86,88.0
4220,86,88.0
4221,83,88.0
4222,83,88.0
4223,83,88.0
4224,83,88.0
4225,83,88.0
4226,83,88.0
4227,86,88.0
4228,86,88.0
4229,86,88.0
4230,83,88.0
4231,83,88.0
4232,83,88.0
4233,86,88.0
4234,86,88.0
4235,86,88.0
4236,86,88.0
4237,86,88.0
4238,86,88.0
4239,83,88.0
4240,83,88.0
4241,83,88.0
4242,91,88.0
4243,91,88.0
4244,91,88.0
4245,88,88.0
4246,88,88.0
4247,88,88.0
4248,88,88.0
4249,88,88.0
4250,88,88.0
4251,91,88.0
4252,91,88.0
4253,91,88.0
4254,88,88.0
4255,88,88.0
4256,88,88.0
4257,91,88.0
4258,91,88.0
4259,91,88.0
4260,91,88.0
4261,91,88.0
4262,91,88.0
4263,88,88.0
4264,88,88.0
4265,88,88.0
4266,91,88.0
4267,91,88.0
4268,91,88.0
4269,88,88.0
4270,88,88.0
4271,88,88.0
4272,88,88.0
4273,88,88.0
4274,88,88.0
4275,91,88.0
4276,91,88.0
4277,91,88.0
4278,88,88.0
4279,88,88.0
4280,88,88.0
4281,91,88.0
4282,91,88.0
4283,91,88.0
4284,91,88.0
4285,91,88.0
4286,91,88.0
4287,88,88.0
4288,88,88.0
4289,88,88.0
4290,91,88.0
4291,91,88.0
4292,91,88.0
4293,88,88.0
4294,88,88.0
4295,88,88.0
4296,88,88.0
4297,88,88.0
4298,88,88.0
4299,91,88.0
4300,91,88.0
4301,91,88.0
4302,88,88.0
4303,88,88.0
4304,88,88.0
4305,91,88.0
4306,91,88.0
4307,91,88.0
4308,91,88.0
4309,91,88.0
4310,91,88.0
4311,88,88.0
4312,88,88.0
4313,88,88.0
4314,91,88.0
4315,91,88.0
4316,91,88.0
4317,88,88.0
4318,88,88.0
4319,88,88.0
4320,88,88.0
4321,88,88.0
4322,88,88.0
4323,91,88.0
4324,91,88.0
4325,91,88.0
4326,88,88.0
4327,88,88.0
4328,88,88.0
4329,91,88.0
4330,91,88.0
4331,91,88.0
4332,91,88.0
4333,91,88.0
4334,91,88.0
4335,88,88.0
4336,88,88.0
4337,88,88.0
4338,88,62.0
4338,91,62.0
4339,84,62.0
4340,84,62.0
4341,88,62.0
4341,91,62.0
4342,84,62.0
4343,84,62.0
4344,88,62.0
4344,91,62.0
4345,84,62.0
4346,84,62.0
4347,88,62.0
4347,91,62.0
4348,84,62.0
4349,84,62.0
4350,88,62.0
4350,91,62.0
4351,84,62.0
4352,84,62.0
4353,88,62.0
4353,91,62.0
4354,84,62.0
4355,84,62.0
4356,88,62.0
4356,91,62.0
4357,84,62.0
4358,84,62.0
4359,88,62.0
4359,91,62.0
4360,84,62.0
4361,84,62.0
4362,88,62.0
4362,91,62.0
4363,84,62.0
4364,84,62.0
4365,88,62.0
4365,91,62.0
4366,84,62.0
4367,84,62.0
4368,88,62.0
4368,91,62.0
4369,84,62.0
4370,84,62.0
4371,88,62.0
4371,91,62.0
4372,84,62.0
4373,84,62.0
4374,88,62.0
4374,91,62.0
4375,84,62.0
4376,84,62.0
4377,88,62.0
4377,91,62.0
4378,84,62.0
4379,84,62.0
4380,88,62.0
4380,91,62.0
4381,84,62.0
4382,84,62.0
4383,88,62.0
4383,91,62.0
4384,84,62.0
4385,84,62.0
4386,82,88.0
4386,94,88.0
4387,82,88.0
4387,94,88.0
4388,82,88.0
4388,94,88.0
4389,79,88.0
4389,91,88.0
4390,79,88.0
4390,91,88.0
4391,79,88.0
4391,91,88.0
4392,79,88.0
4392,91,88.0
4393,79,88.0
4393,91,88.0
4394,79,88.0
4394,91,88.0
4395,82,88.0
4395,94,88.0
4396,82,88.0
4396,94,88.0
4397,82,88.0
4397,94,88.0
4398,91,101.0
4399,91,101.0
4400,91,101.0
4401,94,101.0
4402,94,101.0
4403,94,101.0
4404,94,101.0
4405,94,101.0
4406,94,101.0
4407,91,101.0
4408,91,101.0
4409,91,101.0
4410,94,101.0
4411,94,101.0
4412,94,101.0
4413,91,101.0
4414,91,101.0
4415,91,101.0
4416,91,101.0
4417,91,101.0
4418,91,101.0
4419,94,101.0
4420,94,101.0
4421,94,101.0
4422,91,101.0
4423,91,101.0
4424,91,101.0
4425,94,101.0
4426,94,101.0
4427,94,101.0
4428,94,101.0
4429,94,101.0
4430,94,101.0
4431,91,101.0
4432,91,101.0
4433,91,101.0
4434,89,101.0
4435,89,101.0
4436,89,101.0
4437,86,101.0
4438,86,101.0
4439,86,101.0
4440,86,101.0
4441,86,101.0
4442,86,101.0
4443,89,101.0
4444,89,101.0
4445,89,101.0
4446,86,101.0
4447,86,101.0
4448,86,101.0
4449,82,101.0
4450,82,101.0
4451,82,101.0
4452,82,101.0
4453,82,101.0
4454,82,101.0
4455,86,101.0
4456,86,101.0
4457,86,101.0
4458,82,101.0
4459,82,101.0
4460,82,101.0
4461,79,88.0
4462,79,88.0
4463,79,88.0
4464,79,88.0
4465,79,88.0
4466,79,88.0
4467,82,88.0
4468,82,88.0
4469,82,88.0
4470,79,75.0
4471,79,75.0
4472,79,75.0
4473,75,62.0
4474,75,62.0
4475,75,62.0
4476,75,62.0
4477,75,62.0
4478,79,62.0
4479,79,62.0
4480,79,62.0
4481,79,62.0
4482,72,75.0
4482,75,75.0
4483,72,75.0
4483,75,75.0
4484,72,75.0
4484,75,75.0
4485,72,75.0
4485,75,75.0
4486,72,75.0
4486,75,75.0
4487,72,75.0
4487,75,75.0
4488,67,75.0
4488,72,75.0
4489,67,75.0
4489,72,75.0
4490,67,75.0
4490,72,75.0
4491,67,75.0
4491,72,75.0
4492,67,75.0
4492,72,75.0
4493,67,75.0
4493,72,75.0
4494,69,88.0
4494,75,88.0
4495,69,88.0
4495,75,88.0
4496,69,88.0
4496,75,88.0
4497,69,88.0
4497,75,88.0
4498,69,88.0
4498,75,88.0
4499,69,88.0
4499,75,88.0
4500,72,88.0
4500,79,88.0
4501,72,88.0
4501,79,88.0
4502,72,88.0
4502,79,88.0
4503,72,88.0
4503,79,88.0
4504,72,88.0
4504,79,88.0
4505,72,88.0
4505,79,88.0
4506,75,88.0
4507,75,88.0
4508,75,88.0
4509,75,88.0
4510,75,88.0
4511,75,88.0
4512,79,88.0
4513,79,88.0
4514,79,88.0
4515,79,88.0
4516,79,88.0
4517,79,88.0
4518,69,62.0
4518,81,62.0
4519,69,62.0
4519,81,62.0
4520,69,62.0
4520,81,62.0
4521,69,62.0
4521,81,62.0
4522,69,62.0
4522,81,62.0
4523,69,62.0
4523,81,62.0
4524,67,62.0
4524,79,62.0
4525,67,62.0
4525,79,62.0
4526,67,62.0
4526,79,62.0
4527,67,62.0
4527,79,62.0
4528,67,62.0
4528,79,62.0
4529,67,62.0
4529,79,62.0
