x,y,z
1716,66,88.0
1716,71,88.0
1717,59,88.0
1718,59,88.0
1719,66,88.0
1719,71,88.0
1720,59,88.0
1721,59,88.0
1722,66,88.0
1722,71,88.0
1723,59,88.0
1724,59,88.0
1725,66,88.0
1725,71,88.0
1726,59,88.0
1727,59,88.0
1728,66,88.0
1728,71,88.0
1729,59,88.0
1730,59,88.0
1731,66,88.0
1731,71,88.0
1732,59,88.0
1733,59,88.0
1734,68,88.0
1734,73,88.0
1735,61,88.0
1736,61,88.0
1737,68,88.0
1737,73,88.0
1738,61,88.0
1739,61,88.0
1740,68,88.0
1740,73,88.0
1741,61,88.0
1742,61,88.0
1743,68,88.0
1743,73,88.0
1744,61,88.0
1745,61,88.0
1746,68,88.0
1746,73,88.0
1747,61,88.0
1748,61,88.0
1749,68,88.0
1749,73,88.0
1750,61,88.0
1751,61,88.0
1752,56,88.0
1753,56,88.0
1754,56,88.0
1755,61,88.0
1756,61,88.0
1757,61,88.0
1758,56,88.0
1759,56,88.0
1760,56,88.0
1761,61,88.0
1762,61,88.0
1763,61,88.0
1764,56,88.0
1765,56,88.0
1766,56,88.0
1767,61,88.0
1768,61,88.0
1769,61,88.0
1770,56,75.0
1771,56,75.0
1772,56,75.0
1773,61,75.0
1774,61,75.0
1775,61,75.0
1776,56,75.0
1777,56,75.0
1778,56,75.0
1779,61,75.0
1780,61,75.0
1781,61,75.0
1782,56,75.0
1783,56,75.0
1784,56,75.0
1785,61,75.0
1786,61,75.0
1787,61,75.0
1788,56,62.0
1789,56,62.0
1790,56,62.0
1791,61,62.0
1792,61,62.0
1793,61,62.0
1794,56,62.0
1795,56,62.0
1796,56,62.0
1797,61,62.0
1798,61,62.0
1799,61,62.0
1800,56,62.0
1801,56,62.0
1802,56,62.0
1803,51,62.0
1803,61,62.0
1804,51,62.0
1804,61,62.0
1805,51,62.0
1805,61,62.0
1806,56,62.0
1807,56,62.0
1808,56,62.0
1809,61,62.0
1810,61,62.0
1811,61,62.0
1812,56,62.0
1813,56,62.0
1814,56,62.0
1815,61,62.0
1816,61,62.0
1817,61,62.0
1818,56,62.0
1819,56,62.0
1820,56,62.0
1821,51,62.0
1821,61,62.0
1822,51,62.0
1822,61,62.0
1823,51,62.0
1823,61,62.0
1824,56,49.0
1825,56,49.0
1826,56,49.0
1827,61,49.0
1828,61,49.0
1829,61,49.0
1830,56,49.0
1831,56,49.0
1832,56,49.0
1833,61,49.0
1834,61,49.0
1835,61,49.0
1836,56,49.0
1837,56,49.0
1838,56,49.0
1839,51,49.0
1839,61,49.0
1840,51,49.0
1840,61,49.0
1841,51,49.0
1841,61,49.0
1842,56,49.0
1843,56,49.0
1844,56,49.0
1845,61,49.0
1846,61,49.0
1847,61,49.0
1848,56,49.0
1849,56,49.0
1850,56,49.0
1851,61,49.0
1852,61,49.0
1853,61,49.0
1854,56,49.0
1855,56,49.0
1856,56,49.0
1857,51,49.0
1857,61,49.0
1858,51,49.0
1858,61,49.0
1859,51,49.0
1859,61,49.0
1860,56,49.0
1861,56,49.0
1862,56,49.0
1863,61,49.0
1864,61,49.0
1865,61,49.0
1866,56,49.0
1867,56,49.0
1868,56,49.0
1869,61,49.0
1870,61,49.0
1871,61,49.0
1872,56,49.0
1873,56,49.0
1874,56,49.0
1875,51,49.0
1875,61,49.0
1876,51,49.0
1876,61,49.0
1877,51,49.0
1877,61,49.0
1878,56,49.0
1879,56,49.0
1880,56,49.0
1881,61,49.0
1882,61,49.0
1883,61,49.0
1884,56,49.0
1885,56,49.0
1886,56,49.0
1887,61,49.0
1888,61,49.0
1889,61,49.0
1890,56,49.0
1891,56,49.0
1892,56,49.0
1893,51,49.0
1893,61,49.0
1894,51,49.0
1894,61,49.0
1895,51,49.0
1895,61,49.0
1896,56,49.0
1897,56,49.0
1898,56,49.0
1899,61,49.0
1900,61,49.0
1901,61,49.0
1902,56,49.0
1903,56,49.0
1904,56,49.0
1905,61,49.0
1906,61,49.0
1907,61,49.0
1908,56,49.0
1909,56,49.0
1910,56,49.0
1911,51,49.0
1911,61,49.0
1912,51,49.0
1912,61,49.0
1913,51,49.0
1913,61,49.0
1914,56,49.0
1915,56,49.0
1916,56,49.0
1917,61,49.0
1918,61,49.0
1919,61,49.0
1920,56,49.0
1921,56,49.0
1922,56,49.0
1923,61,49.0
1924,61,49.0
1925,61,49.0
1926,56,49.0
1927,56,49.0
1928,56,49.0
1929,51,49.0
1929,61,49.0
1930,51,49.0
1930,61,49.0
1931,51,49.0
1931,61,49.0
1932,56,49.0
1933,56,49.0
1934,56,49.0
1935,61,49.0
1936,61,49.0
1937,61,49.0
1938,56,49.0
1939,56,49.0
1940,56,49.0
1941,61,49.0
1942,61,49.0
1943,61,49.0
1944,56,49.0
1945,56,49.0
1946,56,49.0
1947,51,49.0
1947,61,49.0
1948,51,49.0
1948,61,49.0
1949,51,49.0
1949,61,49.0
1950,56,49.0
1951,56,49.0
1952,56,49.0
1953,61,49.0
1954,61,49.0
1955,61,49.0
1956,56,49.0
1957,56,49.0
1958,56,49.0
1959,61,49.0
1960,61,49.0
1961,61,49.0
1962,56,49.0
1963,56,49.0
1964,56,49.0
1965,51,49.0
1965,61,49.0
1966,51,49.0
1966,61,49.0
1967,51,49.0
1967,61,49.0
1968,56,49.0
1969,56,49.0
1970,56,49.0
1971,61,49.0
1972,61,49.0
1973,61,49.0
1974,56,49.0
1975,56,49.0
1976,56,49.0
1977,61,49.0
1978,61,49.0
1979,61,49.0
1980,56,49.0
1981,56,49.0
1982,56,49.0
1983,51,49.0
1983,61,49.0
1984,51,49.0
1984,61,49.0
1985,51,49.0
1985,61,49.0
1986,56,49.0
1987,56,49.0
1988,56,49.0
1989,61,49.0
1990,61,49.0
1991,61,49.0
1992,56,49.0
1993,56,49.0
1994,56,49.0
1995,61,49.0
1996,61,49.0
1997,61,49.0
1998,56,49.0
1999,56,49.0
2000,56,49.0
2001,51,49.0
2001,61,49.0
2002,51,49.0
2002,61,49.0
2003,51,49.0
2003,61,49.0
2004,56,49.0
2005,56,49.0
2006,56,49.0
2007,61,49.0
2008,61,49.0
2009,61,49.0
2010,56,49.0
2011,56,49.0
2012,56,49.0
2013,61,49.0
2014,61,49.0
2015,61,49.0
2016,56,49.0
2017,56,49.0
2018,56,49.0
2019,51,49.0
2019,61,49.0
2020,51,49.0
2020,61,49.0
2021,51,49.0
2021,61,49.0
2022,56,49.0
2023,56,49.0
2024,56,49.0
2025,61,49.0
2026,61,49.0
2027,61,49.0
2028,56,49.0
2029,56,49.0
2030,56,49.0
2031,61,49.0
2032,61,49.0
2033,61,49.0
2034,56,49.0
2035,56,49.0
2036,56,49.0
2037,51,49.0
2037,61,49.0
2038,51,49.0
2038,61,49.0
2039,51,49.0
2039,61,49.0
2040,56,49.0
2041,56,49.0
2042,56,49.0
2043,58,49.0
2044,58,49.0
2045,58,49.0
2046,56,49.0
2047,56,49.0
2048,56,49.0
2049,58,49.0
2050,58,49.0
2051,58,49.0
2052,56,49.0
2053,56,49.0
2054,56,49.0
2055,58,49.0
2056,58,49.0
2057,58,49.0
2058,56,49.0
2059,56,49.0
2060,56,49.0
2061,58,49.0
2062,58,49.0
2063,58,49.0
2064,56,49.0
2065,56,49.0
2066,56,49.0
2067,58,49.0
2068,58,49.0
2069,58,49.0
2070,56,49.0
2071,56,49.0
2072,56,49.0
2073,58,49.0
2074,58,49.0
2075,58,49.0
2076,56,49.0
2077,56,49.0
2078,56,49.0
2079,58,49.0
2080,58,49.0
2081,58,49.0
2082,56,49.0
2083,56,49.0
2084,56,49.0
2085,58,49.0
2086,58,49.0
2087,58,49.0
2088,56,49.0
2089,56,49.0
2090,56,49.0
2091,58,49.0
2092,58,49.0
2093,58,49.0
2094,56,49.0
2095,56,49.0
2096,56,49.0
2097,58,49.0
2098,58,49.0
2099,58,49.0
2100,56,49.0
2101,56,49.0
2102,56,49.0
2103,58,49.0
2104,58,49.0
2105,58,49.0
2106,56,49.0
2107,56,49.0
2108,56,49.0
2109,58,49.0
2110,58,49.0
2111,58,49.0
2112,56,49.0
2113,56,49.0
2114,56,49.0
2115,61,49.0
2116,61,49.0
2117,61,49.0
2118,56,49.0
2119,56,49.0
2120,56,49.0
2121,61,49.0
2122,61,49.0
2123,61,49.0
2124,56,49.0
2125,56,49.0
2126,56,49.0
2127,51,49.0
2127,61,49.0
2128,51,49.0
2128,61,49.0
2129,51,49.0
2129,61,49.0
2130,56,49.0
2131,56,49.0
2132,56,49.0
2133,61,49.0
2134,61,49.0
2135,61,49.0
2136,56,49.0
2137,56,49.0
2138,56,49.0
2139,61,49.0
2140,61,49.0
2141,61,49.0
2142,56,49.0
2143,56,49.0
2144,56,49.0
2145,51,49.0
2145,61,49.0
2146,51,49.0
2146,61,49.0
2147,51,49.0
2147,61,49.0
2148,56,49.0
2149,56,49.0
2150,56,49.0
2151,61,49.0
2152,61,49.0
2153,61,49.0
2154,56,49.0
2155,56,49.0
2156,56,49.0
2157,61,49.0
2158,61,49.0
2159,61,49.0
2160,56,49.0
2161,56,49.0
2162,56,49.0
2163,51,49.0
2163,61,49.0
2164,51,49.0
2164,61,49.0
2165,51,49.0
2165,61,49.0
2166,56,49.0
2167,56,49.0
2168,56,49.0
2169,61,49.0
2170,61,49.0
2171,61,49.0
2172,56,49.0
2173,56,49.0
2174,56,49.0
2175,61,49.0
2176,61,49.0
2177,61,49.0
2178,56,49.0
2179,56,49.0
2180,56,49.0
2181,51,49.0
2181,61,49.0
2182,51,49.0
2182,61,49.0
2183,51,49.0
2183,61,49.0
2184,53,49.0
2185,53,49.0
2186,53,49.0
2187,46,49.0
2188,46,49.0
2189,46,49.0
2190,53,49.0
2191,53,49.0
2192,53,49.0
2193,46,49.0
2194,46,49.0
2195,46,49.0
2196,51,49.0
2197,51,49.0
2198,51,49.0
2199,44,49.0
2200,44,49.0
2201,44,49.0
2202,51,49.0
2203,51,49.0
2204,51,49.0
2205,44,49.0
2206,44,49.0
2207,44,49.0
2208,54,62.0
2209,54,62.0
2210,54,62.0
2211,47,62.0
2212,47,62.0
2213,47,62.0
2214,56,62.0
2215,56,62.0
2216,56,62.0
2217,49,62.0
2218,49,62.0
2219,49,62.0
2220,53,49.0
2221,53,49.0
2222,53,49.0
2223,46,49.0
2224,46,49.0
2225,46,49.0
2226,53,49.0
2227,53,49.0
2228,53,49.0
2229,46,49.0
2230,46,49.0
2231,46,49.0
2232,50,62.0
2233,50,62.0
2234,50,62.0
2235,46,62.0
2236,46,62.0
2237,46,62.0
2238,53,49.0
2239,53,49.0
2240,53,49.0
2241,46,49.0
2242,46,49.0
2243,46,49.0
2244,53,49.0
2245,53,49.0
2246,53,49.0
2247,46,49.0
2248,46,49.0
2249,46,49.0
2250,50,62.0
2251,50,62.0
2252,50,62.0
2253,46,62.0
2254,46,62.0
2255,46,62.0
2256,53,49.0
2257,53,49.0
2258,53,49.0
2259,46,49.0
2260,46,49.0
2261,46,49.0
2262,53,49.0
2263,53,49.0
2264,53,49.0
2265,46,49.0
2266,46,49.0
2267,46,49.0
2268,51,49.0
2269,51,49.0
2270,51,49.0
2271,44,49.0
2272,44,49.0
2273,44,49.0
2274,51,49.0
2275,51,49.0
2276,51,49.0
2277,44,49.0
2278,44,49.0
2279,44,49.0
2280,50,62.0
2281,50,62.0
2282,50,62.0
2283,43,62.0
2284,43,62.0
2285,43,62.0
2286,49,62.0
2287,49,62.0
2288,49,62.0
2289,42,62.0
2290,42,62.0
2291,42,62.0
2292,51,49.0
2292,57,49.0
2293,51,49.0
2293,57,49.0
2294,51,49.0
2294,57,49.0
2295,54,49.0
2295,59,49.0
2296,54,49.0
2296,59,49.0
2297,54,49.0
2297,59,49.0
2298,57,62.0
2298,61,62.0
2299,57,62.0
2299,61,62.0
2300,57,62.0
2300,61,62.0
2301,59,62.0
2301,63,62.0
2302,59,62.0
2302,63,62.0
2303,59,62.0
2303,63,62.0
2304,61,75.0
2305,61,75.0
2306,61,75.0
2307,63,75.0
2308,63,75.0
2309,63,75.0
2310,51,49.0
2310,57,49.0
2311,51,49.0
2311,57,49.0
2312,51,49.0
2312,57,49.0
2313,54,49.0
2313,59,49.0
2314,54,49.0
2314,59,49.0
2315,54,49.0
2315,59,49.0
2316,57,62.0
2316,61,62.0
2317,57,62.0
2317,61,62.0
2318,57,62.0
2318,61,62.0
2319,59,62.0
2319,63,62.0
2320,59,62.0
2320,63,62.0
2321,59,62.0
2321,63,62.0
2322,61,75.0
2323,61,75.0
2324,61,75.0
2325,63,75.0
2326,63,75.0
2327,63,75.0
2472,59,49.0
2472,65,49.0
2473,59,49.0
2473,65,49.0
2474,62,49.0
2474,67,49.0
2475,59,49.0
2475,65,49.0
2476,59,49.0
2476,65,49.0
2477,59,49.0
2477,65,49.0
2478,50,62.0
2478,55,62.0
2479,50,62.0
2479,55,62.0
2480,53,62.0
2480,57,62.0
2481,50,62.0
2481,55,62.0
2482,50,62.0
2482,55,62.0
2483,50,62.0
2483,55,62.0
2484,53,75.0
2484,57,75.0
2485,53,75.0
2485,57,75.0
2486,55,75.0
2486,59,75.0
2487,57,75.0
2487,62,75.0
2488,57,75.0
2488,62,75.0
2489,57,75.0
2489,62,75.0
2490,59,49.0
2490,65,49.0
2491,59,49.0
2491,65,49.0
2492,62,49.0
2492,67,49.0
2493,59,49.0
2493,65,49.0
2494,59,49.0
2494,65,49.0
2495,59,49.0
2495,65,49.0
2496,50,62.0
2496,55,62.0
2497,50,62.0
2497,55,62.0
2498,53,62.0
2498,57,62.0
2499,50,62.0
2499,55,62.0
2500,50,62.0
2500,55,62.0
2501,50,62.0
2501,55,62.0
2502,53,75.0
2502,57,75.0
2503,53,75.0
2503,57,75.0
2504,55,75.0
2504,59,75.0
2505,57,75.0
2505,62,75.0
2506,57,75.0
2506,62,75.0
2507,57,75.0
2507,62,75.0
2508,66,49.0
2509,66,49.0
2510,68,49.0
2511,66,49.0
2512,66,49.0
2513,66,49.0
2514,68,62.0
2515,68,62.0
2516,69,62.0
2517,68,62.0
2518,68,62.0
2519,68,62.0
2520,71,75.0
2521,71,75.0
2522,70,75.0
2523,69,75.0
2524,69,75.0
2525,69,75.0
2526,66,62.0
2527,66,62.0
2528,68,62.0
2529,66,62.0
2530,66,62.0
2531,66,62.0
2532,68,75.0
2533,68,75.0
2534,69,75.0
2535,68,75.0
2536,68,75.0
2537,68,75.0
2538,71,88.0
2539,71,88.0
2540,70,88.0
2541,63,88.0
2541,69,88.0
2542,63,88.0
2542,68,88.0
2542,69,88.0
2543,63,88.0
2543,68,88.0
2543,69,88.0
2543,71,88.0
2544,63,88.0
2544,68,88.0
2544,71,88.0
2544,75,49.0
2545,63,88.0
2545,68,88.0
2545,71,88.0
2545,75,49.0
2546,63,88.0
2546,68,88.0
2546,71,88.0
2546,75,49.0
2547,63,88.0
2547,68,88.0
2547,71,88.0
2547,75,49.0
2548,63,49.0
2548,68,88.0
2548,71,88.0
2548,75,49.0
2549,63,49.0
2549,68,88.0
2549,71,88.0
2549,75,49.0
2550,63,49.0
2550,68,49.0
2551,63,49.0
2551,68,49.0
2552,63,49.0
2552,68,49.0
2553,63,49.0
2553,68,49.0
2554,61,49.0
2554,63,49.0
2554,68,49.0
2555,61,49.0
2555,63,49.0
2555,65,49.0
2555,68,49.0
2556,61,49.0
2556,65,49.0
2556,68,49.0
2557,61,49.0
2557,65,49.0
2557,68,49.0
2558,61,49.0
2558,65,49.0
2558,68,49.0
2559,61,49.0
2559,65,49.0
2559,68,49.0
2560,61,49.0
2560,65,49.0
2560,68,49.0
2561,61,49.0
2561,65,49.0
2561,68,49.0
2565,61,49.0
2565,68,49.0
2566,61,49.0
2566,68,49.0
2567,61,49.0
2567,68,49.0
2568,59,49.0
2568,63,49.0
2569,59,49.0
2569,63,49.0
2570,59,49.0
2570,63,49.0
2571,56,49.0
2571,61,49.0
2572,56,49.0
2572,61,49.0
2573,56,49.0
2573,61,49.0
2574,59,49.0
2575,59,49.0
2576,59,49.0
2577,61,49.0
2577,63,49.0
2578,61,49.0
2578,63,49.0
2578,68,49.0
2579,61,49.0
2579,63,49.0
2579,68,49.0
2579,71,49.0
2580,63,49.0
2580,68,49.0
2580,71,49.0
2580,75,49.0
2581,63,49.0
2581,68,49.0
2581,71,49.0
2581,75,49.0
2582,63,49.0
2582,68,49.0
2582,71,49.0
2582,75,49.0
2583,63,49.0
2583,68,49.0
2583,71,49.0
2583,75,49.0
2584,63,49.0
2584,68,49.0
2584,71,49.0
2584,75,49.0
2585,63,49.0
2585,68,49.0
2585,71,49.0
2585,75,49.0
2586,63,49.0
2586,68,49.0
2586,71,49.0
2587,63,49.0
2587,68,49.0
2587,71,49.0
2588,63,49.0
2588,68,49.0
2588,71,49.0
2589,63,49.0
2589,68,49.0
2589,71,49.0
2590,61,49.0
2590,63,49.0
2590,68,49.0
2590,71,49.0
2591,61,49.0
2591,63,49.0
2591,65,49.0
2591,68,49.0
2591,71,49.0
2592,61,49.0
2592,65,49.0
2592,68,49.0
2593,61,49.0
2593,65,49.0
2593,68,49.0
2594,61,49.0
2594,65,49.0
2594,68,49.0
2595,61,49.0
2595,65,49.0
2595,68,49.0
2596,61,49.0
2596,63,49.0
2596,65,49.0
2596,68,49.0
2597,61,49.0
2597,63,49.0
2597,65,49.0
2597,68,49.0
2598,63,49.0
2598,68,49.0
2598,71,49.0
2599,63,49.0
2599,68,49.0
2599,71,49.0
2600,63,49.0
2600,68,49.0
2600,71,49.0
2601,68,49.0
2602,63,49.0
2602,68,49.0
2603,63,49.0
2603,68,49.0
2604,63,49.0
2604,68,49.0
2605,63,49.0
2605,68,49.0
2606,63,49.0
2606,68,49.0
2607,61,49.0
2608,59,49.0
2608,61,49.0
2609,59,49.0
2609,61,49.0
2610,59,49.0
2610,65,49.0
2611,59,49.0
2611,65,49.0
2612,59,49.0
2612,65,49.0
2613,61,49.0
2614,59,49.0
2614,61,49.0
2615,59,49.0
2615,61,49.0
2616,59,49.0
2616,63,49.0
2617,59,49.0
2617,63,49.0
2618,59,49.0
2618,63,49.0
2619,59,49.0
2619,63,49.0
2620,56,49.0
2620,59,49.0
2620,63,49.0
2621,56,49.0
2621,59,49.0
2621,63,49.0
2622,56,49.0
2622,59,49.0
2623,56,49.0
2623,59,49.0
2624,56,49.0
2624,59,49.0
2625,56,49.0
2625,59,49.0
2626,56,49.0
2626,59,49.0
2627,56,49.0
2627,59,49.0
2628,59,49.0
2628,61,49.0
2629,59,49.0
2629,61,49.0
2630,59,49.0
2630,61,49.0
2631,59,49.0
2631,61,49.0
2632,59,49.0
2632,61,49.0
2633,59,49.0
2633,61,49.0
2634,59,49.0
2634,63,49.0
2635,59,49.0
2635,63,49.0
2636,59,49.0
2636,63,49.0
2637,59,49.0
2637,63,49.0
2638,59,49.0
2638,63,49.0
2639,59,49.0
2639,63,49.0
2640,59,49.0
2641,59,49.0
2642,59,49.0
2643,59,49.0
2644,56,49.0
2644,59,49.0
2645,56,49.0
2645,59,49.0
2646,56,49.0
2646,59,49.0
2646,61,49.0
2647,56,49.0
2647,59,49.0
2647,61,49.0
2648,56,49.0
2648,59,49.0
2648,61,49.0
2649,56,49.0
2649,59,49.0
2649,61,49.0
2650,56,49.0
2650,59,49.0
2650,61,49.0
2650,63,49.0
2651,56,49.0
2651,59,49.0
2651,61,49.0
2651,63,49.0
2651,71,49.0
2652,59,49.0
2652,63,49.0
2652,71,49.0
2652,75,49.0
2653,59,49.0
2653,63,49.0
2653,71,49.0
2653,75,49.0
2654,59,49.0
2654,63,49.0
2654,71,49.0
2654,75,49.0
2655,59,49.0
2655,63,49.0
2655,71,49.0
2655,75,49.0
2656,59,49.0
2656,63,49.0
2656,71,49.0
2656,75,49.0
2657,59,49.0
2657,63,49.0
2657,71,49.0
2657,75,49.0
2658,59,49.0
2658,71,49.0
2659,59,49.0
2659,71,49.0
2660,59,49.0
2660,71,49.0
2661,59,49.0
2661,71,49.0
2662,59,49.0
2662,61,49.0
2662,71,49.0
2663,59,49.0
2663,61,49.0
2663,71,49.0
2664,59,49.0
2664,61,49.0
2664,71,49.0
2664,73,49.0
2665,59,49.0
2665,61,49.0
2665,71,49.0
2665,73,49.0
2666,59,49.0
2666,61,49.0
2666,71,49.0
2666,73,49.0
2667,59,49.0
2667,61,49.0
2667,71,49.0
2667,73,49.0
2668,56,49.0
2668,59,49.0
2668,61,49.0
2668,71,49.0
2668,73,49.0
2669,56,49.0
2669,59,49.0
2669,61,49.0
2669,71,49.0
2669,73,49.0
2670,56,49.0
2670,59,49.0
2670,63,49.0
2671,56,49.0
2671,59,49.0
2671,63,49.0
2672,56,49.0
2672,59,49.0
2672,63,49.0
2673,56,49.0
2673,59,49.0
2673,63,49.0
2674,56,49.0
2674,59,49.0
2674,63,49.0
2675,56,49.0
2675,59,49.0
2675,63,49.0
2676,56,49.0
2676,59,49.0
2677,56,49.0
2677,59,49.0
2678,56,49.0
2678,59,49.0
2679,56,49.0
2679,59,49.0
2680,56,49.0
2680,59,49.0
2681,56,49.0
2681,59,49.0
2682,56,49.0
2682,61,49.0
2683,56,49.0
2683,61,49.0
2684,56,49.0
2684,61,49.0
2685,56,49.0
2685,61,49.0
2686,56,49.0
2686,61,49.0
2687,56,49.0
2687,61,49.0
2688,51,49.0
2688,59,49.0
2689,51,49.0
2689,59,49.0
2690,51,49.0
2690,59,49.0
2691,49,49.0
2691,56,49.0
2692,49,49.0
2692,56,49.0
2693,49,49.0
2693,56,49.0
2694,49,49.0
2695,49,49.0
2696,49,49.0
2697,49,49.0
2698,49,49.0
2699,49,49.0
2700,49,49.0
2701,49,49.0
2702,49,49.0
2703,49,49.0
2704,49,49.0
2705,49,49.0
2706,59,49.0
2707,59,49.0
2708,59,49.0
2709,56,49.0
2710,56,49.0
2711,56,49.0
2712,47,49.0
2713,47,49.0
2714,47,49.0
2715,47,49.0
2716,47,49.0
2717,47,49.0
2718,49,49.0
2719,49,49.0
2720,49,49.0
2721,49,49.0
2722,49,49.0
2723,49,49.0
2724,51,49.0
2725,51,49.0
2726,51,49.0
2727,51,49.0
2728,51,49.0
2729,51,49.0
2730,49,49.0
2731,49,49.0
2732,49,49.0
2733,49,49.0
2734,49,49.0
2735,49,49.0
2736,49,49.0
2737,49,49.0
2738,49,49.0
2739,49,49.0
2740,49,49.0
2741,49,49.0
2742,51,49.0
2743,51,49.0
2744,51,49.0
2745,51,49.0
2746,51,49.0
2747,51,49.0
2748,51,49.0
2749,51,49.0
2750,51,49.0
2751,51,49.0
2752,51,49.0
2753,51,49.0
2754,49,49.0
2755,49,49.0
2756,49,49.0
2757,49,49.0
2758,49,49.0
2759,49,49.0
2760,73,75.0
2761,71,75.0
2762,71,75.0
2763,70,75.0
2764,70,75.0
2765,70,75.0
2766,70,75.0
2767,70,75.0
2768,70,75.0
2769,70,75.0
2770,70,75.0
2771,70,75.0
2772,70,75.0
2773,70,75.0
2774,70,75.0
2775,71,75.0
2776,71,75.0
2777,71,75.0
2778,73,75.0
2779,71,75.0
2780,71,75.0
2781,70,75.0
2782,70,75.0
2783,70,75.0
2784,70,75.0
2785,70,75.0
2786,70,75.0
2787,70,75.0
2788,70,75.0
2789,70,75.0
2790,70,75.0
2791,70,75.0
2792,70,75.0
2793,71,75.0
2794,71,75.0
2795,71,75.0
2796,65,49.0
2796,69,49.0
2796,73,49.0
2797,65,49.0
2797,69,49.0
2797,73,49.0
2798,65,49.0
2798,69,49.0
2798,73,49.0
2799,65,49.0
2799,69,49.0
2799,73,49.0
2800,65,49.0
2800,69,49.0
2800,73,49.0
2801,65,49.0
2801,69,49.0
2801,73,49.0
2802,65,49.0
2802,69,49.0
2802,73,49.0
2803,65,49.0
2803,69,49.0
2803,73,49.0
2804,65,49.0
2804,69,49.0
2804,73,49.0
2805,68,49.0
2805,72,49.0
2806,68,49.0
2806,72,49.0
2807,68,49.0
2807,72,49.0
2808,67,62.0
2808,71,62.0
2809,67,62.0
2809,71,62.0
2810,67,62.0
2810,71,62.0
2811,68,62.0
2811,72,62.0
2812,68,62.0
2812,72,62.0
2813,68,62.0
2813,72,62.0
2814,69,62.0
2814,73,62.0
2815,69,62.0
2815,73,62.0
2816,69,62.0
2816,73,62.0
2817,70,75.0
2817,74,75.0
2818,70,75.0
2818,74,75.0
2819,70,75.0
2819,74,75.0
2820,66,75.0
2820,71,75.0
2820,75,75.0
2821,66,75.0
2821,71,75.0
2821,75,75.0
2822,66,75.0
2822,71,75.0
2822,75,75.0
2823,66,75.0
2823,71,75.0
2823,75,75.0
2824,66,75.0
2824,71,75.0
2824,75,75.0
2825,66,75.0
2825,71,75.0
2825,75,75.0
2826,67,75.0
2826,71,75.0
2826,73,75.0
2827,67,75.0
2827,71,75.0
2827,73,75.0
2828,67,75.0
2828,71,75.0
2828,73,75.0
2829,67,75.0
2829,71,75.0
2829,73,75.0
2830,67,75.0
2830,71,75.0
2830,73,75.0
2831,67,75.0
2831,71,75.0
2831,73,75.0
2832,73,75.0
2833,71,75.0
2834,71,75.0
2835,70,75.0
2836,70,75.0
2837,70,75.0
2838,70,75.0
2839,70,75.0
2840,70,75.0
2841,70,75.0
2842,70,75.0
2843,70,75.0
2844,70,75.0
2845,70,75.0
2846,70,75.0
2847,71,75.0
2848,71,75.0
2849,71,75.0
2850,73,75.0
2851,71,75.0
2852,71,75.0
2853,70,75.0
2854,70,75.0
2855,70,75.0
2856,70,75.0
2857,70,75.0
2858,70,75.0
2859,70,75.0
2860,70,75.0
2861,70,75.0
2862,70,75.0
2863,70,75.0
2864,70,75.0
2865,71,75.0
2866,71,75.0
2867,71,75.0
2868,65,49.0
2868,71,49.0
2868,75,49.0
2869,65,49.0
2869,71,49.0
2869,75,49.0
2870,65,49.0
2870,71,49.0
2870,75,49.0
2871,65,49.0
2871,71,49.0
2871,75,49.0
2872,65,49.0
2872,71,49.0
2872,75,49.0
2873,65,49.0
2873,71,49.0
2873,75,49.0
2874,65,49.0
2874,71,49.0
2874,75,49.0
2875,65,49.0
2875,71,49.0
2875,75,49.0
2876,65,49.0
2876,71,49.0
2876,75,49.0
2877,70,49.0
2877,74,49.0
2878,70,49.0
2878,74,49.0
2879,70,49.0
2879,74,49.0
2880,66,62.0
2880,69,62.0
2880,73,62.0
2881,66,62.0
2881,69,62.0
2881,73,62.0
2882,66,62.0
2882,69,62.0
2882,73,62.0
2883,70,62.0
2883,74,62.0
2884,70,62.0
2884,74,62.0
2885,70,62.0
2885,74,62.0
2886,65,75.0
2886,71,75.0
2886,75,75.0
2887,65,75.0
2887,71,75.0
2887,75,75.0
2888,65,75.0
2888,71,75.0
2888,75,75.0
2889,65,75.0
2889,71,75.0
2889,75,75.0
2890,65,75.0
2890,71,75.0
2890,75,75.0
2891,65,75.0
2891,71,75.0
2891,75,75.0
2892,65,75.0
2892,71,75.0
2892,75,75.0
2893,65,75.0
2893,71,75.0
2893,75,75.0
2894,65,75.0
2894,71,75.0
2894,75,75.0
2895,65,75.0
2895,71,75.0
2895,75,75.0
2896,65,75.0
2896,71,75.0
2896,75,75.0
2897,65,75.0
2897,71,75.0
2897,75,75.0
2898,68,75.0
2898,74,75.0
2898,78,75.0
2899,68,75.0
2899,74,75.0
2899,78,75.0
2900,68,75.0
2900,74,75.0
2900,78,75.0
2901,68,75.0
2901,74,75.0
2901,78,75.0
2902,68,75.0
2902,74,75.0
2902,78,75.0
2903,68,75.0
2903,74,75.0
2903,78,75.0
2904,59,49.0
2904,63,49.0
2905,59,49.0
2905,63,49.0
2906,59,49.0
2906,63,49.0
2907,59,49.0
2907,63,49.0
2908,59,49.0
2908,63,49.0
2909,59,49.0
2909,63,49.0
2910,59,49.0
2910,63,49.0
2911,59,49.0
2911,63,49.0
2912,59,49.0
2912,63,49.0
2913,58,49.0
2913,62,49.0
